nom_modele,performance,fairness_accuracy,fairness_disparate_impact,disparate_impact_foreign,interpretability,privacy
credit_history duration_in_month housing other_installment_plans present_emp_since present_res_since property sex telephone,0.660357142857143,0.044349588094605395,0.506280193236715,0.614035087719298,-9.0,-6.0
account_check_status age credit_amount duration_in_month foreign_worker installment_as_income_perc job people_under_maintenance property purpose sex,0.701309523809524,0.2246510246510246,0.771938206720815,0.621052631578947,-11.0,-6.0
account_check_status age housing installment_as_income_perc job other_installment_plans people_under_maintenance present_emp_since property savings sex telephone,0.693095238095238,0.1428910851552364,0.752255947497949,1.06015037593985,-12.0,-8.0
credit_amount credit_history foreign_worker other_debtors other_installment_plans present_res_since property purpose sex,0.679761904761905,0.0674195576983546,0.655452035886819,0.542105263157895,-9.0,-4.0
account_check_status credit_history job other_installment_plans personal._status present_emp_since present_res_since property savings,0.716904761904762,0.07945410722428531,0.750589821368386,1.21052631578947,-9.0,-5.0
age credit_amount credit_history duration_in_month foreign_worker housing installment_as_income_perc job other_debtors people_under_maintenance personal._status present_emp_since present_res_since property purpose savings sex telephone,0.711309523809524,0.2833565621370496,0.708792270531401,0.489473684210526,-18.0,-11.0
account_check_status age credit_history duration_in_month foreign_worker job present_emp_since present_res_since property purpose savings sex,0.731190476190476,0.1700075786282678,0.83452779104953,0.636842105263158,-12.0,-7.0
account_check_status credit_history foreign_worker housing installment_as_income_perc personal._status present_emp_since property savings telephone,0.730357142857143,0.1008452595742564,0.829252040646344,0.678362573099415,-10.0,-6.0
age credit_amount credit_history credits_this_bank foreign_worker housing installment_as_income_perc job other_debtors present_res_since property purpose sex,0.673690476190476,0.0477728951063493,0.793424183430673,0.447368421052632,-13.0,-7.0
account_check_status foreign_worker other_installment_plans personal._status property purpose savings telephone,0.696845238095238,0.13166303558460452,0.820361424226159,0.557894736842105,-8.0,-4.0
account_check_status installment_as_income_perc job other_debtors people_under_maintenance personal._status present_emp_since purpose telephone,0.686607142857143,0.1186926494735825,0.809676044330776,0.968421052631579,-9.0,-5.0
account_check_status age credit_amount installment_as_income_perc other_debtors personal._status present_emp_since property purpose,0.714642857142857,0.11771712158808953,0.740434782608696,0.992481203007519,-9.0,-4.0
account_check_status age credit_history credits_this_bank duration_in_month job other_installment_plans property purpose savings sex,0.725357142857143,0.1815352568088546,0.733530961791831,1.23157894736842,-11.0,-4.0
credit_amount credit_history duration_in_month foreign_worker installment_as_income_perc present_res_since property purpose savings,0.714880952380952,0.1720471521942113,1.00511508951407,0.357894736842105,-9.0,-3.0
credit_amount credit_history foreign_worker people_under_maintenance present_emp_since property purpose savings sex,0.72,0.2786332570815327,0.69831750791271,0.573684210526316,-9.0,-5.0
age credit_history duration_in_month foreign_worker housing other_debtors other_installment_plans present_res_since purpose telephone,0.662142857142857,0.0900747858952198,0.874332570556827,0.531578947368421,-10.0,-5.0
account_check_status credit_amount credits_this_bank foreign_worker installment_as_income_perc job other_debtors people_under_maintenance personal._status property savings,0.71047619047619,0.0599763785339924,0.852972064692292,0.532163742690059,-11.0,-5.0
account_check_status credit_amount foreign_worker housing installment_as_income_perc people_under_maintenance present_emp_since present_res_since sex telephone,0.691904761904762,0.1105248200075788,0.83452779104953,0.636842105263158,-10.0,-7.0
account_check_status age duration_in_month job other_installment_plans personal._status property,0.678571428571429,0.0648285449490269,0.686223153483499,1.13684210526316,-7.0,-4.0
account_check_status credit_amount credit_history credits_this_bank housing present_emp_since,0.694880952380952,0.0339076039373884,0.817097780223812,0.93859649122807,-6.0,-2.0
credit_amount credit_history duration_in_month foreign_worker housing installment_as_income_perc job other_debtors people_under_maintenance personal._status property savings sex telephone,0.693690476190476,0.1641807625395624,0.726605832886026,0.60233918128655,-14.0,-8.0
account_check_status age credits_this_bank duration_in_month foreign_worker housing job other_installment_plans present_emp_since present_res_since sex telephone,0.673452380952381,0.1721148743413819,0.880487292585591,0.538011695906433,-12.0,-8.0
account_check_status age duration_in_month foreign_worker housing personal._status present_res_since property purpose,0.693690476190476,-0.015385686438318003,0.839359267734554,0.668421052631579,-9.0,-6.0
age credit_amount housing installment_as_income_perc job other_debtors present_emp_since property purpose sex telephone,0.674166666666667,0.1522340005611748,0.714508337229235,0.909774436090226,-11.0,-7.0
account_check_status age credit_history installment_as_income_perc other_debtors other_installment_plans personal._status present_emp_since present_res_since purpose savings sex,0.743095238095238,0.0918907972146987,0.817097780223812,1.13684210526316,-12.0,-5.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month foreign_worker housing other_debtors other_installment_plans personal._status present_res_since purpose,0.703690476190476,0.15267113838542357,0.755545696539485,0.668421052631579,-12.0,-4.0
account_check_status age credit_amount housing other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since purpose savings,0.702142857142857,0.09151843022189671,0.699466056445461,1.31578947368421,-12.0,-6.0
account_check_status credit_history foreign_worker job personal._status present_emp_since present_res_since purpose telephone,0.704226190476191,0.0252674155113181,0.805445761967501,0.56578947368421,-9.0,-6.0
account_check_status duration_in_month foreign_worker installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance present_res_since property savings sex telephone,0.718214285714286,0.1586578562850872,0.879816189466243,0.578947368421053,-13.0,-7.0
age duration_in_month job other_debtors people_under_maintenance personal._status present_emp_since property savings telephone,0.692023809523809,0.304231432499825,0.503230312554566,0.868421052631579,-10.0,-7.0
account_check_status credit_amount foreign_worker housing people_under_maintenance present_res_since property sex telephone,0.663214285714286,0.0646300370137583,0.816818335018537,0.594736842105263,-9.0,-7.0
age credit_amount credit_history credits_this_bank housing job other_debtors other_installment_plans people_under_maintenance present_res_since property savings sex,0.663571428571429,0.022546306152863398,0.435732953195533,0.736842105263158,-13.0,-7.0
credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc other_installment_plans people_under_maintenance personal._status present_emp_since savings sex,0.723630952380952,0.30875735072041477,0.733530961791831,0.660818713450292,-11.0,-5.0
account_check_status age credit_history credits_this_bank job personal._status present_res_since property purpose,0.703809523809524,-0.0232956727841638,0.722274732199118,1.06140350877193,-9.0,-5.0
account_check_status foreign_worker installment_as_income_perc other_debtors people_under_maintenance present_res_since property savings sex,0.712619047619048,0.1400614439324116,0.797391304347826,0.694736842105263,-9.0,-5.0
account_check_status credit_amount credits_this_bank duration_in_month housing installment_as_income_perc other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since property purpose savings sex,0.712142857142857,0.17523775821648171,0.787696577243293,0.947368421052632,-15.0,-7.0
credit_amount credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc other_debtors other_installment_plans personal._status present_emp_since present_res_since sex telephone,0.695119047619048,0.3331591779867647,0.720139930034983,0.578947368421053,-13.0,-6.0
account_check_status credit_history credits_this_bank duration_in_month foreign_worker housing other_installment_plans people_under_maintenance present_res_since purpose,0.694166666666667,0.0838075880758812,0.949275362318841,0.657894736842105,-10.0,-4.0
