nom_modele,performance,fairness_accuracy,fairness_disparate_impact,interpretability,privacy
account_check_status age credit_amount credit_history credits_this_bank duration_in_month installment_as_income_perc job other_installment_plans people_under_maintenance present_emp_since savings sex telephone,0.720714285714286,0.2312117943185908,0.774166314900802,-14.0,-6.0
credit_amount credit_history credits_this_bank duration_in_month housing installment_as_income_perc other_debtors other_installment_plans personal._status present_emp_since savings sex,0.711547619047619,0.1316466842782636,0.699466056445462,-12.0,-4.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc job other_installment_plans people_under_maintenance property purpose sex,0.712142857142857,0.2512904204458674,0.859344012204424,-13.0,-5.0
credit_amount credit_history foreign_worker housing other_debtors other_installment_plans personal._status purpose savings sex,0.671666666666667,0.27487539291290797,0.709097258599616,-10.0,-4.0
account_check_status credit_amount duration_in_month installment_as_income_perc other_installment_plans personal._status property savings sex telephone,0.714880952380952,0.19143191817610425,0.798254281949934,-10.0,-4.0
account_check_status credit_amount credit_history job other_installment_plans personal._status present_res_since savings sex,0.703333333333333,-0.0354233188195453,0.698523379819524,-9.0,-4.0
age credit_amount credit_history credits_this_bank other_debtors other_installment_plans people_under_maintenance present_res_since purpose savings sex,0.715952380952381,0.327775012444002,0.532520325203252,-11.0,-4.0
account_check_status age credit_amount credit_history credits_this_bank duration_in_month other_installment_plans property purpose savings sex,0.727857142857143,0.1653157584103871,0.701638311279143,-11.0,-3.0
account_check_status age credits_this_bank duration_in_month foreign_worker housing job other_debtors other_installment_plans personal._status savings sex telephone,0.698333333333333,0.12735664996303261,0.723257418909593,-13.0,-7.0
account_check_status credit_amount credits_this_bank foreign_worker housing installment_as_income_perc other_debtors personal._status present_emp_since present_res_since property purpose savings telephone,0.726071428571429,0.1709928329514355,0.76749922910885,-14.0,-7.0
age credit_history credits_this_bank duration_in_month foreign_worker job other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since property purpose,0.691428571428571,0.25552852944157267,0.671794871794872,-13.0,-8.0
account_check_status credits_this_bank job other_debtors other_installment_plans personal._status property sex,0.678928571428571,0.022602567212074796,0.646759038063386,-8.0,-4.0
credit_amount credit_history credits_this_bank duration_in_month installment_as_income_perc people_under_maintenance personal._status present_res_since property purpose savings telephone,0.726309523809524,0.248656629552241,0.550304557865994,-12.0,-5.0
account_check_status credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc other_installment_plans personal._status present_emp_since property purpose sex telephone,0.723809523809524,0.2512508626639064,0.843800322061192,-13.0,-6.0
account_check_status credits_this_bank duration_in_month housing job other_debtors other_installment_plans property savings sex telephone,0.702619047619048,0.044929740692452896,0.791062801932367,-11.0,-5.0
account_check_status age credit_history credits_this_bank duration_in_month foreign_worker job other_debtors people_under_maintenance present_res_since purpose telephone,0.714404761904762,0.32038260975018207,0.979897148200094,-12.0,-6.0
account_check_status credit_history foreign_worker installment_as_income_perc job other_installment_plans people_under_maintenance personal._status property purpose savings sex,0.715357142857143,0.10955882352941199,0.830615942028986,-12.0,-6.0
account_check_status age credit_history foreign_worker housing job personal._status present_emp_since present_res_since property sex telephone,0.690357142857143,0.0651976150961951,0.763784774279527,-12.0,-10.0
age credit_history credits_this_bank housing installment_as_income_perc job people_under_maintenance present_emp_since property savings,0.693095238095238,-0.008548548306492001,0.797941608905692,-10.0,-6.0
account_check_status credit_amount duration_in_month foreign_worker housing installment_as_income_perc job other_installment_plans personal._status present_emp_since purpose,0.694166666666667,0.2664217449862552,0.853281224556261,-11.0,-5.0
credit_amount credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc other_debtors other_installment_plans people_under_maintenance present_emp_since present_res_since purpose savings sex,0.742261904761905,0.353903133903134,0.703166935050993,-14.0,-5.0
account_check_status age credit_history credits_this_bank foreign_worker personal._status present_res_since property sex telephone,0.706190476190476,0.001901545576244404,0.754845468831849,-10.0,-7.0
account_check_status credit_amount credit_history credits_this_bank duration_in_month housing installment_as_income_perc other_installment_plans people_under_maintenance sex telephone,0.699761904761905,0.14385884709160598,0.767091201873811,-11.0,-4.0
age credit_amount credits_this_bank installment_as_income_perc job other_debtors other_installment_plans people_under_maintenance personal._status present_emp_since property purpose sex,0.660357142857143,0.2110158532733161,0.765087605451006,-13.0,-7.0
credit_amount credit_history housing installment_as_income_perc property purpose savings telephone,0.719166666666667,0.0599763785339924,0.852972064692292,-8.0,-3.0
account_check_status housing installment_as_income_perc other_debtors other_installment_plans people_under_maintenance property purpose sex,0.683809523809524,0.0457897925185525,0.828944682588283,-9.0,-4.0
account_check_status credit_amount credits_this_bank foreign_worker installment_as_income_perc other_installment_plans people_under_maintenance personal._status present_emp_since present_res_since purpose savings sex,0.714880952380952,0.1963907843838166,0.832241413539805,-13.0,-6.0
account_check_status age credit_amount credit_history credits_this_bank duration_in_month foreign_worker housing job other_installment_plans purpose savings sex telephone,0.705238095238095,0.2129030831158492,0.787696577243293,-14.0,-6.0
account_check_status age credit_amount credit_history credits_this_bank duration_in_month housing installment_as_income_perc other_installment_plans people_under_maintenance personal._status present_emp_since property purpose savings telephone,0.730595238095238,0.19535490964062438,0.813664596273292,-16.0,-7.0
account_check_status credit_amount credits_this_bank duration_in_month foreign_worker housing other_debtors people_under_maintenance present_res_since savings sex,0.699642857142857,0.0877569007487088,0.72821123684733,-11.0,-5.0
age credit_amount credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc job purpose,0.69047619047619,0.1334563432924088,1.02708481824661,-9.0,-3.0
account_check_status age duration_in_month installment_as_income_perc other_installment_plans people_under_maintenance personal._status purpose savings sex telephone,0.716547619047619,0.17372193925674387,0.759420289855072,-11.0,-5.0
account_check_status age credit_history duration_in_month housing other_installment_plans property purpose sex,0.710238095238095,0.006878306878306803,0.830615942028986,-9.0,-4.0
account_check_status age credit_amount credit_history credits_this_bank duration_in_month foreign_worker installment_as_income_perc other_debtors people_under_maintenance present_emp_since present_res_since property purpose savings telephone,0.748095238095238,0.28410262433282435,0.874613255170168,-16.0,-7.0
age credit_history credits_this_bank foreign_worker housing other_debtors other_installment_plans people_under_maintenance present_res_since savings sex telephone,0.670595238095238,-0.033651103822603994,0.523738130934533,-12.0,-7.0
credits_this_bank duration_in_month other_debtors other_installment_plans people_under_maintenance present_emp_since property purpose savings,0.70125,0.3410011671702742,0.883808095952024,-9.0,-3.0
